聅凝菌戈 - じ计(YDX)
ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,Θユ肂,
20160106,99.390,99.577,99.108,99.253,0,0.0,
20160107,99.211,99.297,98.169,98.300,0,0.0,
20160108,98.302,99.183,98.302,98.377,0,0.0,
20160111,98.376,98.895,98.252,98.822,0,0.0,
20160112,98.796,99.276,98.573,99.008,0,0.0,
20160113,99.033,99.333,98.861,98.884,0,0.0,
20160114,98.820,99.257,98.590,99.069,0,0.0,
20160115,99.104,99.121,98.378,98.945,0,0.0,
20160118,98.918,99.200,98.884,99.105,0,0.0,
20160119,99.124,99.310,98.864,99.090,0,0.0,
20160120,99.023,99.185,98.626,99.095,0,0.0,
20160121,99.192,99.799,98.909,99.108,0,0.0,
20160122,99.183,99.592,99.113,99.534,0,0.0,
20160125,99.492,99.547,99.231,99.275,0,0.0,
20160126,99.296,99.455,98.996,99.037,0,0.0,
20160127,99.024,99.163,98.711,98.930,0,0.0,
20160128,98.884,99.105,98.425,98.590,0,0.0,
20160129,98.647,99.829,98.576,99.531,0,0.0,
20160201,99.553,99.619,98.930,99.049,0,0.0,
20160202,98.991,99.086,98.751,98.813,0,0.0,
20160203,98.829,98.938,96.885,97.300,0,0.0,
20160204,97.290,97.465,96.259,96.564,0,0.0,
20160205,96.555,97.265,96.316,96.964,0,0.0,
20160208,97.047,97.476,96.542,96.687,0,0.0,
20160209,96.726,96.825,95.663,96.049,0,0.0,
20160210,96.060,96.720,95.756,95.852,0,0.0,
20160211,95.889,95.889,95.236,95.617,0,0.0,
20160212,95.504,96.215,95.456,95.966,0,0.0,
20160215,96.134,96.884,96.038,96.629,0,0.0,
20160216,96.578,96.990,96.382,96.891,0,0.0,
20160217,96.939,97.100,96.626,96.866,0,0.0,
20160218,96.893,97.087,96.688,96.844,0,0.0,
20160219,96.872,97.170,96.561,96.590,0,0.0,
20160222,96.748,97.600,96.735,97.367,0,0.0,
20160223,97.359,97.578,97.136,97.430,0,0.0,
20160224,97.472,97.916,97.230,97.441,0,0.0,
20160225,97.486,97.721,97.223,97.439,0,0.0,
20160226,97.399,98.260,97.098,98.092,0,0.0,
20160229,98.121,98.373,97.796,98.148,0,0.0,
20160301,98.182,98.570,98.092,98.355,0,0.0,
20160302,98.261,98.582,98.121,98.186,0,0.0,
20160303,98.199,98.350,97.460,97.663,0,0.0,
20160304,97.672,98.030,97.019,97.224,0,0.0,
20160307,97.325,97.701,97.038,97.112,0,0.0,
20160308,97.108,97.269,96.887,97.214,0,0.0,
20160309,97.217,97.569,96.931,97.175,0,0.0,
20160310,97.232,98.422,95.939,96.177,0,0.0,
20160311,96.173,96.720,95.938,96.197,0,0.0,
20160314,96.148,96.713,96.089,96.573,0,0.0,
20160315,96.603,96.869,96.466,96.658,0,0.0,
20160316,96.667,97.064,95.539,95.742,0,0.0,
20160317,95.746,95.826,94.650,94.770,0,0.0,
20160318,94.771,95.168,94.578,95.063,0,0.0,
20160321,95.054,95.414,95.002,95.399,0,0.0,
20160322,95.428,95.747,95.257,95.673,0,0.0,
20160323,95.637,96.230,95.593,96.041,0,0.0,
20160324,96.071,96.364,96.041,96.129,0,0.0,
20160325,96.112,96.358,96.087,96.273,0,0.0,
20160328,96.327,96.399,95.836,95.966,0,0.0,
20160329,95.956,96.222,95.089,95.181,0,0.0,
20160330,95.210,95.228,94.588,94.829,0,0.0,
20160331,94.837,95.031,94.319,94.628,0,0.0,
20160401,94.644,95.107,94.334,94.608,0,0.0,
20160404,94.629,94.829,94.407,94.564,0,0.0,
20160405,94.585,94.977,94.447,94.616,0,0.0,
20160406,94.628,95.066,94.239,94.500,0,0.0,
20160407,94.481,94.666,94.015,94.514,0,0.0,
20160408,94.562,94.677,94.093,94.191,0,0.0,
20160411,94.185,94.341,93.748,94.006,0,0.0,
20160412,93.959,94.393,93.627,94.052,0,0.0,
20160413,94.053,94.853,94.002,94.783,0,0.0,
20160414,94.809,95.200,94.676,94.944,0,0.0,
20160415,94.934,95.052,94.506,94.711,0,0.0,
20160418,94.740,94.827,94.384,94.462,0,0.0,
20160419,94.490,94.546,93.926,94.119,0,0.0,
20160420,94.137,94.593,93.936,94.548,0,0.0,
20160421,94.535,94.700,93.923,94.651,0,0.0,
20160422,94.630,95.196,94.468,95.116,0,0.0,
20160425,95.030,95.084,94.679,94.795,0,0.0,
20160426,94.788,94.811,94.205,94.508,0,0.0,
20160427,94.529,94.802,94.148,94.392,0,0.0,
20160428,94.387,94.582,93.685,93.764,0,0.0,
20160429,93.804,93.846,93.007,93.018,0,0.0,
20160502,93.064,93.073,92.537,92.586,0,0.0,
20160503,92.602,93.109,91.919,93.062,0,0.0,
20160504,92.983,93.361,92.850,93.270,0,0.0,
20160505,93.214,93.862,93.170,93.761,0,0.0,
20160506,93.735,93.962,93.277,93.830,0,0.0,
20160509,93.883,94.204,93.803,94.156,0,0.0,
20160510,94.133,94.356,94.031,94.265,0,0.0,
20160511,94.259,94.265,93.684,93.833,0,0.0,
20160512,93.850,94.191,93.799,94.163,0,0.0,
20160513,94.121,94.845,94.114,94.576,0,0.0,
20160516,94.573,94.682,94.398,94.557,0,0.0,
20160517,94.574,94.708,94.329,94.571,0,0.0,
20160518,94.582,95.270,94.528,95.189,0,0.0,
20160519,95.148,95.502,95.121,95.306,0,0.0,
20160520,95.289,95.461,95.174,95.270,0,0.0,
20160523,95.327,95.477,95.104,95.245,0,0.0,
20160524,95.266,95.660,95.202,95.590,0,0.0,
20160525,95.626,95.678,95.330,95.407,0,0.0,
20160526,95.420,95.472,94.938,95.139,0,0.0,
20160527,95.139,95.779,95.082,95.700,0,0.0,
20160530,95.809,95.968,95.628,95.703,0,0.0,
20160531,95.657,95.895,95.463,95.798,0,0.0,
20160601,95.813,95.901,95.344,95.419,0,0.0,
20160602,95.432,95.609,95.153,95.545,0,0.0,
20160603,95.553,95.638,93.855,93.873,0,0.0,
20160606,94.100,94.274,93.745,94.027,0,0.0,
20160607,94.017,94.094,93.754,93.855,0,0.0,
20160608,93.855,93.900,93.425,93.547,0,0.0,
20160609,93.549,94.130,93.433,94.066,0,0.0,
20160610,94.093,94.713,94.045,94.658,0,0.0,
20160613,94.676,94.750,94.243,94.389,0,0.0,
20160614,94.361,95.025,94.324,94.932,0,0.0,
20160615,94.914,95.043,94.360,94.605,0,0.0,
20160616,94.599,95.318,94.205,94.608,0,0.0,
20160617,94.575,94.611,94.074,94.143,0,0.0,
20160620,93.811,93.829,93.449,93.648,0,0.0,
20160621,93.611,94.135,93.425,94.073,0,0.0,
20160622,94.046,94.123,93.421,93.558,0,0.0,
20160623,93.503,93.614,93.019,93.211,0,0.0,
20160624,93.451,96.703,93.451,95.536,0,0.0,
20160627,95.870,96.705,95.807,96.366,0,0.0,
20160628,96.414,96.421,95.769,96.063,0,0.0,
20160629,96.037,96.200,95.592,95.649,0,0.0,
20160630,95.665,96.417,95.443,95.963,0,0.0,
20160701,95.890,96.078,95.407,95.636,0,0.0,
20160704,95.697,95.895,95.432,95.514,0,0.0,
20160705,95.541,96.254,95.336,96.206,0,0.0,
20160706,96.251,96.496,95.977,96.098,0,0.0,
20160707,96.132,96.338,95.920,96.254,0,0.0,
20160708,96.284,96.697,95.826,96.278,0,0.0,
20160711,96.323,96.793,96.274,96.554,0,0.0,
20160712,96.542,96.644,96.070,96.507,0,0.0,
20160713,96.513,96.598,96.093,96.305,0,0.0,
20160714,96.266,96.368,95.831,96.100,0,0.0,
20160715,96.128,96.731,95.912,96.680,0,0.0,
20160718,96.583,96.713,96.466,96.548,0,0.0,
20160719,96.551,97.148,96.522,97.052,0,0.0,
20160720,97.080,97.323,96.989,97.142,0,0.0,
20160721,97.133,97.206,96.733,96.966,0,0.0,
20160722,96.916,97.543,96.825,97.346,0,0.0,
20160725,97.396,97.569,97.219,97.259,0,0.0,
20160726,97.287,97.316,96.853,97.171,0,0.0,
20160727,97.142,97.530,96.670,96.786,0,0.0,
20160728,96.726,96.771,96.287,96.659,0,0.0,
20160729,96.624,96.643,95.384,95.517,0,0.0,
20160801,95.654,95.824,95.537,95.784,0,0.0,
20160802,95.824,95.846,95.003,95.105,0,0.0,
20160803,95.134,95.609,95.122,95.551,0,0.0,
20160804,95.541,95.904,95.424,95.786,0,0.0,
20160805,95.779,96.522,95.547,96.239,0,0.0,
20160808,96.258,96.474,96.149,96.377,0,0.0,
20160809,96.385,96.524,96.077,96.129,0,0.0,
20160810,96.125,96.188,95.442,95.569,0,0.0,
20160811,95.583,95.973,95.505,95.914,0,0.0,
20160812,95.916,95.994,95.254,95.683,0,0.0,
20160815,95.742,95.801,95.468,95.602,0,0.0,
20160816,95.609,95.661,94.426,94.778,0,0.0,
20160817,94.803,95.102,94.510,94.724,0,0.0,
20160818,94.704,94.711,94.077,94.153,0,0.0,
20160819,94.228,94.628,94.212,94.501,0,0.0,
20160822,94.587,94.958,94.443,94.538,0,0.0,
20160823,94.554,94.588,94.214,94.530,0,0.0,
20160824,94.551,94.909,94.505,94.772,0,0.0,
20160825,94.777,94.830,94.591,94.717,0,0.0,
20160826,94.721,95.594,94.246,95.481,0,0.0,
20160829,95.517,95.834,95.479,95.567,0,0.0,
20160830,95.585,96.143,95.523,96.053,0,0.0,
20160831,96.011,96.255,95.902,95.992,0,0.0,
20160901,95.982,96.239,95.595,95.652,0,0.0,
20160902,95.667,95.958,95.189,95.883,0,0.0,
20160905,95.827,95.862,95.552,95.772,0,0.0,
20160906,95.794,95.861,94.767,94.864,0,0.0,
20160907,94.895,95.061,94.690,94.963,0,0.0,
20160908,94.960,95.142,94.465,94.991,0,0.0,
20160909,94.939,95.579,94.803,95.348,0,0.0,
20160912,95.298,95.447,94.935,95.152,0,0.0,
20160913,95.116,95.672,95.075,95.578,0,0.0,
20160914,95.555,95.662,95.198,95.338,0,0.0,
20160915,95.333,95.563,95.083,95.275,0,0.0,
20160916,95.231,96.108,95.219,96.043,0,0.0,
20160919,96.009,96.055,95.645,95.868,0,0.0,
20160920,95.830,96.042,95.597,96.000,0,0.0,
20160921,96.001,96.333,95.445,95.495,0,0.0,
20160922,95.505,95.532,95.048,95.372,0,0.0,
20160923,95.364,95.683,95.340,95.507,0,0.0,
20160926,95.434,95.531,95.128,95.303,0,0.0,
20160927,95.324,95.669,95.241,95.467,0,0.0,
20160928,95.452,95.739,95.365,95.430,0,0.0,
20160929,95.369,95.681,95.332,95.528,0,0.0,
20160930,95.507,95.960,95.342,95.422,0,0.0,
20161003,95.549,95.802,95.462,95.745,0,0.0,
20161004,95.728,96.442,95.724,96.141,0,0.0,
20161005,96.103,96.314,95.957,96.168,0,0.0,
20161006,96.144,96.769,96.096,96.687,0,0.0,
20161007,97.120,97.188,96.401,96.476,0,0.0,
20161010,96.525,96.973,96.458,96.888,0,0.0,
20161011,96.906,97.758,96.885,97.703,0,0.0,
20161012,97.543,98.043,97.415,97.979,0,0.0,
20161013,97.991,98.129,97.499,97.553,0,0.0,
20161014,97.535,98.122,97.510,98.094,0,0.0,
20161017,98.132,98.169,97.812,97.883,0,0.0,
20161018,97.867,97.964,97.608,97.877,0,0.0,
20161019,97.895,97.965,97.634,97.853,0,0.0,
20161020,97.846,98.404,97.656,98.329,0,0.0,
20161021,98.317,98.813,98.301,98.629,0,0.0,
20161024,98.697,98.846,98.537,98.751,0,0.0,
20161025,98.770,99.119,98.607,98.734,0,0.0,
20161026,98.696,98.844,98.335,98.618,0,0.0,
20161027,98.622,99.026,98.503,98.934,0,0.0,
20161028,98.924,98.951,98.242,98.340,0,0.0,
20161031,98.366,98.698,98.279,98.356,0,0.0,
20161101,98.386,98.483,97.640,97.735,0,0.0,
20161102,97.753,97.804,97.178,97.379,0,0.0,
20161103,97.373,97.456,97.041,97.148,0,0.0,
20161104,97.171,97.350,96.894,96.895,0,0.0,
20161107,97.282,97.866,97.224,97.742,0,0.0,
20161108,97.742,97.995,97.554,97.968,0,0.0,
20161109,97.680,98.704,95.885,98.616,0,0.0,
20161110,98.608,99.081,98.311,98.857,0,0.0,
20161111,98.849,99.132,98.539,98.992,0,0.0,
20161114,99.212,100.220,99.212,99.965,0,0.0,
20161115,99.796,100.260,99.450,100.140,0,0.0,
20161116,100.180,100.570,99.898,100.300,0,0.0,
20161117,100.260,101.010,99.960,100.950,0,0.0,
20161118,100.970,101.480,100.830,101.340,0,0.0,
20161121,101.340,101.380,100.740,100.880,0,0.0,
20161122,100.770,101.320,100.650,101.000,0,0.0,
20161123,100.950,101.910,100.890,101.710,0,0.0,
20161124,101.820,102.050,101.430,101.690,0,0.0,
20161125,101.840,101.920,101.210,101.500,0,0.0,
20161128,101.330,101.600,100.640,101.160,0,0.0,
20161129,101.180,101.640,100.860,100.990,0,0.0,
20161130,100.850,101.830,100.840,101.530,0,0.0,
20161201,101.520,101.560,100.870,100.950,0,0.0,
20161202,100.880,101.110,100.620,100.660,0,0.0,
20161205,101.300,101.540,99.849,100.150,0,0.0,
20161206,100.130,100.580,99.984,100.490,0,0.0,
20161207,100.490,100.600,100.130,100.180,0,0.0,
20161208,100.150,101.250,99.430,101.090,0,0.0,
20161209,101.080,101.740,101.010,101.570,0,0.0,
20161212,101.640,101.780,100.840,100.920,0,0.0,
20161213,100.900,101.160,100.750,101.060,0,0.0,
20161214,101.040,102.350,100.730,102.200,0,0.0,
20161215,102.220,103.560,102.160,103.100,0,0.0,
20161216,103.170,103.270,102.620,102.810,0,0.0,
20161219,102.810,103.210,102.520,103.130,0,0.0,
20161220,103.150,103.650,103.030,103.250,0,0.0,
20161221,103.260,103.380,102.770,103.000,0,0.0,
20161222,103.020,103.140,102.590,103.090,0,0.0,
20161223,103.090,103.230,102.880,102.920,0,0.0,
20161226,102.960,103.020,102.830,102.960,0,0.0,
20161227,102.980,103.150,102.970,103.040,0,0.0,
20161228,103.020,103.630,102.870,103.220,0,0.0,
20161229,103.190,103.190,102.600,102.650,0,0.0,
20161230,102.130,102.590,101.910,102.380,0,0.0,
20170102,102.320,102.940,102.290,102.800,0,0.0,
20170103,102.860,103.820,102.590,103.210,0,0.0,
20170104,103.250,103.440,102.390,102.520,0,0.0,
20170105,102.240,102.510,101.300,101.400,0,0.0,
20170106,101.470,102.290,101.430,102.200,0,0.0,
20170109,102.230,102.520,101.800,101.840,0,0.0,
20170110,101.790,102.100,101.510,102.040,0,0.0,
20170111,102.020,102.950,101.280,101.730,0,0.0,
20170112,101.670,101.800,100.720,101.450,0,0.0,
20170113,101.510,101.670,101.010,101.190,0,0.0,
20170116,101.390,101.730,101.320,101.570,0,0.0,
20170117,101.560,101.620,100.260,100.300,0,0.0,
20170118,100.430,101.340,100.320,101.290,0,0.0,
20170119,101.320,101.730,100.970,101.170,0,0.0,
20170120,101.150,101.500,100.700,100.810,0,0.0,
20170123,100.630,100.670,99.899,99.928,0,0.0,
20170124,100.080,100.430,99.922,100.270,0,0.0,
20170125,100.320,100.410,99.835,99.922,0,0.0,
20170126,99.879,100.730,99.793,100.530,0,0.0,
20170127,100.470,100.820,100.320,100.560,0,0.0,
20170130,100.330,101.020,100.170,100.370,0,0.0,
20170131,100.340,100.510,99.430,99.550,0,0.0,
20170201,99.579,100.040,99.502,99.747,0,0.0,
20170202,99.698,99.873,99.233,99.818,0,0.0,
20170203,99.793,100.260,99.563,99.732,0,0.0,
20170206,99.742,100.250,99.632,99.898,0,0.0,
20170207,99.936,100.720,99.927,100.400,0,0.0,
20170208,100.460,100.640,100.060,100.170,0,0.0,
20170209,100.220,100.680,100.080,100.670,0,0.0,
20170210,100.650,101.010,100.580,100.710,0,0.0,
20170213,100.930,101.110,100.580,101.020,0,0.0,
20170214,100.950,101.380,100.700,101.230,0,0.0,
20170215,101.280,101.760,101.000,101.090,0,0.0,
20170216,101.060,101.060,100.410,100.500,0,0.0,
20170217,100.490,100.960,100.450,100.900,0,0.0,
20170220,100.850,100.980,100.770,100.900,0,0.0,
20170221,100.930,101.600,100.910,101.440,0,0.0,
20170222,101.410,101.720,101.170,101.330,0,0.0,
20170223,101.380,101.440,100.870,100.980,0,0.0,
20170224,100.960,101.170,100.660,101.120,0,0.0,
20170227,101.210,101.230,100.690,101.170,0,0.0,
20170228,101.210,101.400,100.780,101.360,0,0.0,
20170301,101.460,101.970,101.230,101.770,0,0.0,
20170302,101.920,102.260,101.780,102.150,0,0.0,
20170303,102.150,102.170,101.340,101.340,0,0.0,
20170306,101.380,101.750,101.220,101.700,0,0.0,
20170307,101.670,101.910,101.530,101.820,0,0.0,
20170308,101.790,102.190,101.710,102.120,0,0.0,
20170309,102.130,102.250,101.700,102.030,0,0.0,
20170310,101.960,101.980,101.170,101.380,0,0.0,
20170313,101.330,101.390,101.010,101.370,0,0.0,
20170314,101.440,101.790,101.340,101.740,0,0.0,
20170315,101.710,101.720,100.490,100.540,0,0.0,
20170316,100.540,100.750,100.210,100.230,0,0.0,
20170317,100.240,100.470,100.140,100.310,0,0.0,
20170320,100.300,100.450,100.020,100.360,0,0.0,
20170321,100.370,100.470,99.660,99.753,0,0.0,
20170322,99.680,99.928,99.547,99.724,0,0.0,
20170323,99.747,99.868,99.631,99.764,0,0.0,
20170324,99.773,100.000,99.527,99.765,0,0.0,
20170327,99.349,99.375,98.858,99.225,0,0.0,
20170328,99.238,99.794,99.115,99.676,0,0.0,
20170329,99.704,100.130,99.666,99.927,0,0.0,
20170330,99.974,100.600,99.925,100.510,0,0.0,
20170331,100.470,100.650,100.250,100.560,0,0.0,
20170403,100.420,100.690,100.370,100.490,0,0.0,
20170404,100.490,100.730,100.420,100.490,0,0.0,
20170405,100.530,100.850,100.410,100.520,0,0.0,
20170406,100.490,100.770,100.380,100.720,0,0.0,
20170407,100.710,101.260,100.520,101.130,0,0.0,
20170410,101.280,101.340,100.940,101.010,0,0.0,
20170411,100.970,101.080,100.580,100.710,0,0.0,
20170412,100.730,100.820,100.090,100.180,0,0.0,
20170413,100.160,100.600,100.010,100.580,0,0.0,
20170414,100.590,100.610,100.360,100.510,0,0.0,
20170417,100.510,100.530,100.000,100.300,0,0.0,
20170418,100.350,100.400,99.465,99.504,0,0.0,
20170419,99.507,99.893,99.463,99.805,0,0.0,
20170420,99.783,99.850,99.374,99.837,0,0.0,
20170421,99.834,100.030,99.653,99.745,0,0.0,
20170424,98.952,99.326,98.908,99.042,0,0.0,
20170425,99.057,99.215,98.695,98.835,0,0.0,
20170426,98.847,99.332,98.728,98.982,0,0.0,
20170427,98.951,99.331,98.814,99.154,0,0.0,
20170428,99.169,99.248,98.716,99.041,0,0.0,
20170501,98.960,99.208,98.886,99.133,0,0.0,
20170502,99.064,99.224,98.917,98.953,0,0.0,
20170503,98.929,99.394,98.891,99.381,0,0.0,
20170504,99.335,99.462,98.709,98.780,0,0.0,
20170505,98.771,98.975,98.543,98.575,0,0.0,
20170508,98.651,99.176,98.599,99.157,0,0.0,
20170509,99.141,99.688,99.079,99.536,0,0.0,
20170510,99.466,99.724,99.365,99.630,0,0.0,
20170511,99.660,99.888,99.486,99.648,0,0.0,
20170512,99.632,99.696,99.164,99.189,0,0.0,
20170515,99.218,99.262,98.787,98.880,0,0.0,
20170516,98.887,98.900,98.080,98.188,0,0.0,
20170517,98.088,98.137,97.333,97.392,0,0.0,
20170518,97.433,98.073,97.371,97.880,0,0.0,
20170519,97.839,97.852,97.080,97.118,0,0.0,
20170522,97.105,97.441,96.797,96.990,0,0.0,
20170523,96.944,97.419,96.802,97.340,0,0.0,
20170524,97.349,97.465,97.025,97.103,0,0.0,
20170525,97.046,97.284,96.880,97.195,0,0.0,
20170526,97.230,97.548,97.036,97.401,0,0.0,
20170529,97.373,97.614,97.326,97.589,0,0.0,
20170530,97.658,97.776,97.223,97.401,0,0.0,
20170531,97.426,97.495,96.858,96.983,0,0.0,
20170601,96.986,97.319,96.903,97.202,0,0.0,
20170602,97.184,97.310,96.654,96.667,0,0.0,
20170605,96.720,96.968,96.697,96.799,0,0.0,
20170606,96.788,96.804,96.517,96.528,0,0.0,
20170607,96.550,96.982,96.511,96.694,0,0.0,
20170608,96.705,97.229,96.594,97.209,0,0.0,
20170609,97.216,97.500,97.145,97.280,0,0.0,
20170612,97.225,97.323,97.043,97.158,0,0.0,
20170613,97.177,97.283,96.949,97.000,0,0.0,
20170614,97.006,97.125,96.323,96.955,0,0.0,
20170615,96.915,97.557,96.841,97.465,0,0.0,
20170616,97.457,97.560,97.097,97.143,0,0.0,
20170619,97.117,97.575,97.045,97.518,0,0.0,
20170620,97.540,97.871,97.432,97.749,0,0.0,
20170621,97.724,97.802,97.516,97.556,0,0.0,
20170622,97.537,97.646,97.431,97.537,0,0.0,
20170623,97.562,97.584,97.177,97.304,0,0.0,
20170626,97.242,97.467,97.114,97.415,0,0.0,
20170627,97.433,97.447,96.344,96.475,0,0.0,
20170628,96.436,96.617,95.967,96.042,0,0.0,
20170629,96.045,96.046,95.531,95.562,0,0.0,
20170630,95.538,95.828,95.470,95.638,0,0.0,
20170703,95.643,96.239,95.630,96.197,0,0.0,
20170704,96.167,96.333,96.045,96.258,0,0.0,
20170705,96.199,96.512,96.068,96.194,0,0.0,
20170706,96.203,96.344,95.785,95.805,0,0.0,
20170707,95.805,96.152,95.751,95.999,0,0.0,
20170710,96.012,96.202,95.954,96.063,0,0.0,
20170711,96.074,96.205,95.651,95.758,0,0.0,
20170712,95.707,95.980,95.511,95.759,0,0.0,
20170713,95.783,95.922,95.464,95.757,0,0.0,
20170714,95.800,95.834,95.088,95.110,0,0.0,
20170717,95.080,95.348,95.018,95.150,0,0.0,
20170718,95.154,95.191,94.476,94.675,0,0.0,
20170719,94.687,94.894,94.643,94.796,0,0.0,
20170720,94.754,95.167,94.090,94.243,0,0.0,
20170721,94.295,94.357,93.854,93.974,0,0.0,
20170724,93.899,94.122,93.823,94.038,0,0.0,
20170725,94.027,94.123,93.638,94.087,0,0.0,
20170726,94.091,94.285,93.370,93.400,0,0.0,
20170727,93.488,94.103,93.152,93.912,0,0.0,
20170728,93.876,93.946,93.256,93.337,0,0.0,
20170731,93.262,93.535,92.784,92.847,0,0.0,
20170801,92.901,93.118,92.777,93.034,0,0.0,
20170802,93.044,93.160,92.548,92.892,0,0.0,
20170803,92.926,93.038,92.679,92.794,0,0.0,
20170804,92.755,93.774,92.696,93.490,0,0.0,
20170807,93.412,93.541,93.302,93.428,0,0.0,
20170808,93.431,93.876,93.238,93.607,0,0.0,
20170809,93.538,93.888,93.488,93.499,0,0.0,
20170810,93.512,93.805,93.316,93.415,0,0.0,
20170811,93.427,93.507,92.934,93.101,0,0.0,
20170814,93.089,93.495,93.048,93.462,0,0.0,
20170815,93.456,94.139,93.435,93.829,0,0.0,
20170816,93.818,94.145,93.468,93.471,0,0.0,
20170817,93.447,94.080,93.312,93.670,0,0.0,
20170818,93.685,93.774,93.331,93.420,0,0.0,
20170821,93.503,93.582,92.997,93.086,0,0.0,
20170822,93.133,93.577,93.061,93.491,0,0.0,
20170823,93.508,93.628,93.126,93.197,0,0.0,
20170824,93.162,93.378,93.129,93.289,0,0.0,
20170825,93.289,93.440,92.424,92.522,0,0.0,
20170828,92.360,92.550,92.168,92.196,0,0.0,
20170829,92.233,92.475,91.621,92.328,0,0.0,
20170830,92.296,92.946,92.251,92.851,0,0.0,
20170831,92.861,93.347,92.561,92.567,0,0.0,
20170901,92.611,92.926,92.100,92.849,0,0.0,
20170904,92.668,92.697,92.445,92.599,0,0.0,
20170905,92.616,92.727,92.183,92.286,0,0.0,
20170906,92.244,92.375,91.988,92.217,0,0.0,
20170907,92.206,92.253,91.405,91.538,0,0.0,
20170908,91.489,91.516,91.011,91.325,0,0.0,
20170911,91.449,91.985,91.415,91.898,0,0.0,
20170912,91.854,92.080,91.769,91.895,0,0.0,
20170913,91.880,92.530,91.710,92.406,0,0.0,
20170914,92.353,92.661,91.975,92.058,0,0.0,
20170915,92.001,92.166,91.577,91.845,0,0.0,
20170918,91.855,92.210,91.799,92.024,0,0.0,
20170919,91.973,92.049,91.747,91.841,0,0.0,
20170920,91.822,92.697,91.526,92.444,0,0.0,
20170921,92.473,92.657,92.101,92.186,0,0.0,
20170922,92.192,92.221,91.781,92.144,0,0.0,
20170925,92.315,92.724,92.206,92.661,0,0.0,
20170926,92.601,93.286,92.547,93.009,0,0.0,
20170927,93.040,93.607,93.005,93.450,0,0.0,
20170928,93.447,93.666,93.073,93.130,0,0.0,
20170929,93.166,93.265,92.949,93.071,0,0.0,
20171002,93.118,93.658,93.102,93.630,0,0.0,
20171003,93.605,93.920,93.431,93.621,0,0.0,
20171004,93.597,93.612,93.259,93.488,0,0.0,
20171005,93.481,93.990,93.410,93.920,0,0.0,
20171006,93.919,94.267,93.771,93.795,0,0.0,
20171009,93.735,93.844,93.623,93.721,0,0.0,
20171010,93.724,93.739,93.137,93.260,0,0.0,
20171011,93.258,93.369,92.898,92.957,0,0.0,
20171012,92.959,93.228,92.797,93.098,0,0.0,
20171013,93.131,93.239,92.749,93.055,0,0.0,
20171016,93.160,93.357,93.076,93.274,0,0.0,
20171017,93.315,93.729,93.281,93.512,0,0.0,
20171018,93.483,93.797,93.359,93.415,0,0.0,
20171019,93.412,93.550,93.055,93.155,0,0.0,
20171020,93.162,93.783,93.122,93.661,0,0.0,
20171023,93.815,94.017,93.679,93.855,0,0.0,
20171024,93.836,93.992,93.682,93.936,0,0.0,
20171025,93.930,94.008,93.608,93.632,0,0.0,
20171026,93.627,94.717,93.477,94.643,0,0.0,
20171027,94.765,95.150,94.731,94.808,0,0.0,
20171030,94.865,94.903,94.437,94.520,0,0.0,
20171031,94.528,94.703,94.454,94.542,0,0.0,
20171101,94.553,94.854,94.512,94.785,0,0.0,
20171102,94.799,94.802,94.411,94.717,0,0.0,
20171103,94.731,95.015,94.408,94.917,0,0.0,
20171106,94.948,95.077,94.688,94.742,0,0.0,
20171107,94.723,95.149,94.700,94.845,0,0.0,
20171108,94.811,94.965,94.780,94.881,0,0.0,
20171109,94.898,94.959,94.415,94.530,0,0.0,
20171110,94.483,94.650,94.258,94.392,0,0.0,
20171113,94.514,94.641,94.401,94.519,0,0.0,
20171114,94.512,94.542,93.746,93.834,0,0.0,
20171115,93.851,93.930,93.402,93.894,0,0.0,
20171116,93.836,93.998,93.772,93.914,0,0.0,
20171117,93.869,93.930,93.508,93.666,0,0.0,
20171120,93.962,94.104,93.575,94.056,0,0.0,
20171121,94.030,94.165,93.878,93.978,0,0.0,
20171122,93.941,93.962,93.212,93.252,0,0.0,
20171123,93.277,93.300,93.070,93.118,0,0.0,
20171124,93.109,93.249,92.675,92.756,0,0.0,
20171127,92.812,92.980,92.496,92.900,0,0.0,
20171128,92.888,93.336,92.827,93.214,0,0.0,
20171129,93.239,93.435,92.992,93.259,0,0.0,
20171130,93.261,93.505,92.729,93.068,0,0.0,
20171201,93.038,93.248,92.604,92.892,0,0.0,
20171204,93.135,93.355,93.066,93.087,0,0.0,
20171205,93.098,93.488,93.035,93.316,0,0.0,
20171206,93.312,93.650,93.171,93.524,0,0.0,
20171207,93.537,93.800,93.527,93.754,0,0.0,
20171208,93.783,94.087,93.770,93.901,0,0.0,
20171211,93.900,93.983,93.666,93.933,0,0.0,
20171212,93.916,94.219,93.759,94.096,0,0.0,
20171213,94.060,94.107,93.395,93.459,0,0.0,
20171214,93.407,93.759,93.282,93.689,0,0.0,
20171215,93.635,93.997,93.410,93.931,0,0.0,
20171218,94.005,94.026,93.383,93.699,0,0.0,
20171219,93.706,93.760,93.428,93.451,0,0.0,
20171220,93.497,93.535,93.163,93.351,0,0.0,
20171221,93.305,93.500,93.235,93.300,0,0.0,
20171222,93.369,93.555,93.306,93.321,0,0.0,
20171225,93.368,93.398,93.192,93.268,0,0.0,
20171226,93.251,93.402,93.204,93.300,0,0.0,
20171227,93.295,93.309,92.956,93.004,0,0.0,
