聅凝菌戈 - N淮猳(2104)(N1CL&)
ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,ゼキ秖,
20120103,99.70,103.18,99.65,102.96,257479,233377,
20120104,102.99,103.74,101.88,103.22,255238,227843,
20120105,103.29,103.73,101.30,101.81,279458,221450,
20120106,101.35,102.80,100.88,101.56,269460,215536,
20120109,101.92,102.15,100.10,101.31,286039,197297,
20120110,101.30,103.41,101.30,102.24,266882,181375,
20120111,102.20,102.46,100.55,100.87,280835,157773,
20120112,101.00,102.98,98.50,99.10,341400,136693,
20120113,99.20,100.19,97.70,98.70,290768,115533,
20120116,98.95,99.80,98.60,99.69,31783,136693,
20120117,99.66,101.01,98.60,100.71,309656,78339,
20120118,100.91,102.06,99.84,100.59,252967,55277,
20120119,101.14,102.06,99.98,100.39,87720,20220,
20120120,100.39,100.74,97.91,98.33,31083,304838,
20120123,98.34,100.24,97.40,99.58,221711,304532,
20120124,99.88,100.18,98.25,98.95,225258,301622,
20120125,99.20,100.40,97.53,99.40,305113,297994,
20120126,99.96,101.39,99.23,99.70,249035,296308,
20120127,99.90,100.63,99.13,99.56,238695,294225,
20120130,100.00,100.05,98.43,98.78,197802,290772,
20120131,98.88,101.29,97.86,98.48,351698,290337,
20120201,98.38,99.49,97.11,97.61,272348,288087,
20120202,97.11,97.99,95.44,96.36,308738,289470,
20120203,96.61,98.03,96.01,97.84,297575,280572,
20120206,97.74,97.75,96.38,96.91,240403,273634,
20120207,97.13,99.13,95.84,98.41,385704,246822,
20120208,98.77,100.09,98.10,98.71,339608,225025,
20120209,99.10,100.18,98.66,99.84,267614,198596,
20120210,99.89,99.89,97.32,98.67,270760,168430,
20120213,99.37,100.91,99.09,100.91,241077,140067,
20120214,100.73,101.84,100.28,100.74,285617,112855,
20120215,100.90,102.54,100.61,101.80,258119,78658,
20120216,101.92,102.69,100.84,102.31,183981,58204,
20120217,102.35,104.14,102.25,103.24,111239,19374,
20120220,104.26,105.44,104.26,104.92,9111,58204,
20120221,104.90,106.25,104.31,106.25,27929,264829,
20120222,106.03,106.72,105.61,106.28,229406,264616,
20120223,105.95,108.74,105.45,107.83,310683,264347,
20120224,108.66,109.95,107.95,109.77,252985,267938,
20120227,109.67,109.77,107.27,108.56,264116,264430,
20120228,107.95,108.79,106.30,106.55,260802,263792,
20120229,106.46,107.43,104.84,107.07,334040,262079,
20120301,106.82,110.55,106.55,108.84,369681,256364,
20120302,108.75,109.03,105.80,106.70,282646,248609,
20120305,106.75,107.42,105.50,106.72,221830,238507,
20120306,107.11,107.34,104.51,104.70,313690,234596,
20120307,104.93,106.55,104.35,106.16,307299,213908,
20120308,106.24,107.20,105.84,106.58,251117,189298,
20120309,106.91,108.20,106.13,107.40,266600,171142,
20120312,107.50,107.56,105.38,106.34,210938,148387,
20120313,106.55,107.35,105.67,106.71,250193,122913,
20120314,106.69,107.02,105.12,105.43,264410,109489,
20120315,105.50,106.18,103.78,105.11,353353,75742,
20120316,105.44,107.34,105.13,107.06,180215,59355,
20120319,107.18,108.24,106.55,108.09,83668,22695,
20120320,107.82,107.91,105.35,106.07,26441,305581,
20120321,106.33,107.64,106.06,107.27,239921,305887,
20120322,106.81,107.12,104.50,105.35,284594,300458,
20120323,105.52,108.25,105.16,106.87,245077,299243,
20120326,106.79,107.32,106.19,107.03,152631,296036,
20120327,107.09,107.73,106.52,107.33,196440,297487,
20120328,106.81,106.94,104.67,105.41,291261,289470,
20120329,105.58,105.70,102.13,102.78,303172,288416,
20120330,103.29,104.15,102.78,103.02,221794,276454,
20120402,103.27,105.49,102.06,105.23,260598,266465,
20120403,105.02,105.18,103.59,104.01,227531,255642,
20120404,104.09,104.12,101.08,101.47,275851,242823,
20120405,101.99,103.40,101.37,103.31,220673,226798,
20120406,103.31,103.31,103.31,103.31,0,225888,
20120409,102.53,102.60,100.81,102.46,182216,212975,
20120410,102.33,102.96,100.68,101.02,283333,193547,
20120411,100.94,103.13,100.84,102.70,254574,170638,
20120412,102.55,104.24,102.39,103.64,239375,147153,
20120413,103.66,103.90,102.61,102.83,195386,127621,
20120416,102.77,103.37,101.80,102.93,263175,104387,
20120417,103.17,105.07,102.66,104.20,222666,71844,
20120418,104.22,104.51,102.19,102.67,177236,45966,
20120419,102.73,103.21,101.67,102.27,62556,17447,
20120420,102.62,104.27,102.45,103.88,23577,287364,
20120423,103.82,103.90,101.82,103.11,199267,286778,
20120424,103.05,104.10,102.79,103.55,181968,278644,
20120425,103.80,104.57,103.11,104.12,263744,287856,
20120426,103.96,104.92,103.84,104.55,178474,281542,
20120427,104.10,105.00,103.74,104.93,160310,278340,
20120430,104.93,105.16,103.88,104.87,191215,277597,
20120501,104.89,106.43,104.39,106.16,230219,279838,
20120502,105.98,106.05,104.91,105.22,244083,262907,
20120503,105.39,105.42,102.36,102.54,301362,262940,
20120504,102.59,102.72,97.51,98.49,423376,259572,
20120507,98.05,98.24,95.34,97.94,276451,249158,
20120508,97.96,98.12,95.52,97.01,303163,226619,
20120509,97.38,97.39,95.17,96.81,300490,201959,
20120510,96.45,97.69,96.08,97.08,251850,179467,
20120511,96.53,97.20,95.56,96.13,228531,160102,
20120514,95.79,95.83,93.65,94.78,230638,150971,
20120515,93.91,95.48,93.02,93.98,258808,140117,
20120516,93.16,94.16,91.81,92.81,286027,127215,
20120517,92.77,93.88,92.09,92.56,256204,86996,
20120518,92.86,92.88,90.93,91.48,190001,55178,
20120521,91.27,93.06,90.84,92.57,72701,16617,
20120522,92.64,93.01,91.41,91.85,21764,311078,
20120523,91.54,91.72,89.28,89.90,263381,312215,
20120524,90.53,91.52,89.81,90.66,216372,307182,
20120525,90.79,91.32,90.20,90.86,137825,301956,
20120528,90.96,91.99,90.86,90.86,23948,307182,
20120529,91.17,92.21,90.25,90.76,250357,294716,
20120530,90.86,90.92,87.27,87.82,281470,293791,
20120531,87.55,88.28,85.86,86.53,325326,285119,
20120601,86.44,86.59,82.29,83.23,384000,279773,
20120604,82.96,84.38,81.21,83.98,287941,278387,
20120605,84.14,84.92,83.31,84.29,223169,279638,
20120606,84.12,86.27,84.03,85.02,289723,261759,
20120607,85.50,87.03,83.43,84.82,303691,239116,
20120608,83.63,84.67,82.00,84.10,276501,211865,
20120611,85.61,86.64,81.11,82.70,304471,188977,
20120612,81.18,83.72,81.07,83.32,294227,166492,
20120613,83.51,84.01,82.15,82.62,288969,139403,
20120614,82.44,84.42,82.27,83.91,261751,116945,
20120615,84.33,84.80,83.42,84.03,199145,82099,
20120618,85.09,85.60,82.04,83.27,202203,61502,
20120619,83.06,84.41,82.28,84.03,76782,24700,
20120620,84.04,84.34,80.91,81.45,26143,296548,
20120621,81.08,81.20,77.93,78.20,364589,302045,
20120622,78.11,80.37,77.56,79.76,277899,296857,
20120625,80.20,80.68,78.03,79.21,238111,292768,
20120626,79.23,79.68,78.36,79.36,241350,295352,
20120627,79.47,80.92,78.68,80.21,240519,287622,
20120628,80.48,80.84,77.28,77.69,295842,288527,
20120629,78.46,85.34,78.28,84.96,417342,280304,
20120702,84.65,85.05,82.10,83.75,273722,268000,
20120703,83.67,88.04,83.33,87.66,319202,264343,
20120704,87.75,87.77,86.50,87.66,33735,268000,
20120705,87.06,88.98,86.50,87.22,349902,243773,
20120706,86.73,87.13,84.02,84.45,269727,230925,
20120709,84.20,86.48,84.00,85.99,230290,214905,
20120710,85.84,85.95,83.65,83.91,261643,194501,
20120711,84.01,86.49,84.01,85.81,277875,174951,
20120712,86.20,86.37,84.21,86.08,222122,154630,
20120713,85.86,87.61,85.58,87.10,228994,128141,
20120716,87.13,88.48,86.41,88.43,204006,104067,
20120717,88.26,89.46,87.41,89.22,242521,68840,
20120718,89.13,90.04,88.59,89.87,180844,49864,
20120719,90.08,92.94,89.86,92.66,79083,15334,
20120720,92.22,92.30,90.66,91.83,22095,320361,
20120723,91.61,91.64,87.91,88.14,273182,284600,
20120724,88.05,89.09,87.43,88.50,295309,319775,
20120725,88.20,89.36,86.84,88.97,279643,313559,
20120726,89.10,90.47,88.07,89.39,223009,309536,
20120727,89.43,90.45,89.13,90.13,196061,304281,
20120730,90.14,90.95,89.33,89.78,173812,304281,
20120731,89.67,90.30,87.31,88.06,266793,283077,
20120801,88.00,89.47,87.51,88.91,267390,270036,
20120802,88.93,89.63,86.92,87.13,287692,266005,
20120803,87.25,91.74,87.23,91.40,286390,261445,
20120806,91.34,92.33,90.63,92.20,182679,255155,
20120807,92.05,94.42,91.78,93.67,236221,235979,
20120808,93.40,94.72,92.82,93.35,243409,216061,
20120809,93.43,94.21,93.07,93.36,215196,185089,
20120810,93.46,93.87,91.71,92.87,196234,170629,
20120813,93.25,94.14,92.05,92.73,251136,170629,
20120814,92.76,93.92,92.56,93.43,180780,147323,
20120815,93.24,94.90,92.68,94.33,262398,107469,
20120816,94.22,95.75,93.93,95.60,201169,74800,
20120817,95.22,96.28,94.98,96.01,153625,74800,
20120820,96.33,96.53,95.02,95.97,76991,24618,
20120821,95.97,97.60,95.81,96.84,24538,24618,
20120822,96.94,97.54,96.26,97.26,207296,280409,
20120823,97.34,98.29,95.75,96.27,216308,275779,
20120824,96.07,97.17,95.41,96.15,190266,276726,
20120827,96.67,97.72,94.41,95.47,221177,271620,
20120828,95.66,96.54,95.14,96.33,187890,271945,
20120829,96.08,96.37,94.76,95.49,174777,269239,
20120830,95.30,95.60,93.95,94.62,176518,260533,
20120831,94.75,96.92,94.51,96.47,228739,263326,
20120903,96.38,97.30,96.01,96.47,23028,260533,
20120904,96.96,97.37,94.97,95.30,233533,255354,
20120905,95.61,96.03,94.26,95.36,219585,244577,
20120906,96.00,97.71,94.59,95.53,307487,234928,
20120907,94.70,96.74,94.08,96.42,270632,222619,
20120910,96.24,96.63,95.34,96.54,182332,185926,
20120911,96.29,97.31,96.08,97.17,192177,163364,
20120912,96.85,98.06,96.31,97.01,203300,151472,
20120913,96.93,98.58,96.51,98.31,270766,137527,
20120914,98.04,100.42,97.99,99.00,247003,117839,
20120917,99.15,99.52,94.65,96.62,283040,83374,
20120918,96.71,97.23,95.11,95.29,181913,62472,
20120919,95.49,96.17,91.25,91.98,102277,19357,
20120920,91.77,92.37,90.66,91.87,21733,338798,
20120921,92.93,93.84,92.59,92.89,169598,332097,
20120924,93.18,93.18,91.06,91.93,176299,328965,
20120925,92.11,93.20,90.57,91.37,221446,328262,
20120926,90.82,91.34,88.95,89.98,257919,331443,
20120927,90.08,92.39,89.88,91.85,224408,320432,
20120928,92.35,92.71,91.40,92.19,191706,309763,
20121001,92.15,93.33,91.26,92.48,197187,303758,
20121002,92.41,92.94,91.62,91.89,160535,294282,
20121003,91.64,91.82,87.70,88.14,319091,295050,
20121004,88.01,91.84,87.91,91.71,271107,272776,
20121005,91.51,91.71,89.01,89.88,257705,263116,
20121008,89.85,89.89,88.21,89.33,179728,239723,
20121009,89.62,92.91,89.29,92.39,347465,208692,
20121010,92.26,93.66,91.02,91.25,273187,192579,
20121011,91.27,92.94,91.09,92.07,267763,163807,
20121012,92.41,92.64,91.16,91.86,181732,150511,
20121015,91.63,92.20,89.79,91.85,249949,132920,
20121016,91.76,92.32,91.30,92.09,208924,109315,
20121017,92.08,92.85,91.55,92.12,214177,80809,
20121018,92.06,92.59,90.66,92.10,175448,63472,
20121019,92.04,93.05,89.83,90.05,94893,16703,
20121022,89.74,90.80,88.21,88.65,18580,16703,
20121023,89.14,89.29,85.69,86.67,291897,404269,
20121024,86.60,87.47,84.94,85.73,280508,403204,
20121025,85.65,86.75,85.23,86.05,199054,401528,
20121026,86.00,86.37,85.00,86.28,199505,398611,
20121029,86.43,86.43,84.66,85.54,134312,394325,
20121030,85.31,86.24,85.10,85.68,92029,387221,
20121031,85.73,87.19,85.61,86.24,193297,382625,
20121101,86.10,87.42,85.92,87.09,185722,373442,
20121102,86.91,87.24,84.66,84.86,275099,354908,
20121105,84.65,85.90,84.34,85.65,187271,350335,
20121106,85.67,89.22,85.42,88.71,272079,309078,
20121107,88.10,88.80,84.05,84.44,383679,309078,
20121108,84.57,85.70,84.22,85.09,266802,285058,
20121109,85.00,86.77,84.13,86.07,278338,241268,
20121112,86.19,86.54,85.27,85.57,236086,236478,
20121113,85.59,85.95,84.57,85.38,306114,193816,
20121114,85.37,86.65,84.93,86.32,247252,114786,
20121115,86.36,86.83,84.68,85.45,114280,85411,
20121116,85.28,87.01,85.02,86.67,32015,25472,
20121119,87.30,89.80,87.11,89.28,233769,340493,
20121120,89.15,89.19,86.17,86.75,313288,324459,
20121121,87.28,87.89,86.37,87.38,209482,326946,
20121122,87.68,87.77,87.01,87.12,17129,326946,
20121123,87.12,88.53,86.71,88.28,95465,325311,
20121126,88.21,88.29,87.27,87.74,148583,324789,
20121127,87.82,88.25,86.83,87.18,196259,322874,
20121128,87.33,87.34,85.36,86.49,235611,320285,
20121129,86.57,88.69,86.55,88.07,258591,324062,
20121130,87.66,88.99,87.47,88.91,199598,311253,
20121203,88.85,90.33,88.66,89.09,221257,309470,
20121204,88.93,89.18,87.57,88.50,194983,301177,
20121205,88.50,89.05,87.46,87.88,197754,295062,
20121206,87.87,88.23,85.68,86.26,241746,282835,
20121207,86.39,86.92,85.77,85.93,216607,252191,
20121210,85.98,86.78,85.33,85.56,181676,249188,
20121211,85.70,86.37,85.21,85.79,192383,221495,
20121212,85.69,87.68,85.68,86.77,274313,194308,
20121213,86.77,86.97,85.81,85.89,197428,155683,
20121214,86.13,86.92,86.05,86.73,201268,101066,
20121217,86.88,87.71,86.48,87.20,138699,91805,
20121218,87.45,88.16,87.21,87.93,61860,61422,
20121219,87.94,89.90,87.81,89.51,28095,25898,
20121220,89.69,90.54,89.26,90.13,169639,312517,
20121221,90.02,90.07,87.96,88.66,168874,301031,
20121224,88.60,88.86,88.20,88.61,39680,300867,
20121226,88.62,91.30,88.59,90.98,134075,298836,
20121227,91.00,91.44,90.05,90.87,139642,296671,
20121228,91.15,91.49,90.32,90.80,112286,279372,
20121231,90.41,91.99,90.00,91.82,107078,277570,
20130102,91.78,93.87,91.56,93.12,186824,270964,
20130103,92.91,93.30,92.49,92.92,175562,261453,
20130104,92.86,93.21,91.52,93.09,193722,247577,
20130107,93.21,93.35,92.42,93.19,150100,236828,
20130108,93.32,93.80,92.67,93.15,174812,221143,
20130109,93.15,93.65,92.68,93.10,180193,207964,
20130110,93.19,94.70,93.08,93.82,256182,193316,
20130111,93.87,94.13,92.65,93.56,226097,146622,
20130114,93.74,94.29,92.95,94.14,221508,145743,
20130115,94.20,94.44,93.22,93.28,226399,132785,
20130116,93.40,94.36,93.10,94.24,224161,112773,
20130117,94.19,96.04,93.80,95.49,165083,75862,
20130118,95.19,95.67,94.91,95.56,84788,33102,
20130121,95.25,95.56,95.05,95.56,7788,33102,
20130122,95.44,96.38,94.98,96.24,30005,26801,
20130123,96.76,96.92,94.95,95.23,303951,314035,
20130124,95.50,96.68,95.12,95.95,220285,295685,
20130125,95.95,96.56,95.43,95.88,172793,294413,
20130128,96.04,96.81,95.47,96.44,158418,294046,
20130129,96.46,97.82,96.29,97.57,243022,291021,
20130130,97.32,98.24,97.32,97.94,196819,295308,
20130131,97.96,98.04,96.84,97.49,217291,289650,
20130201,97.42,98.15,96.51,97.77,250383,278641,
20130204,97.72,97.76,95.89,96.17,183618,276540,
20130205,96.13,97.07,95.91,96.64,173545,267626,
20130206,96.64,96.99,95.04,96.62,266466,262895,
20130207,96.86,97.21,95.54,95.83,246346,249405,
20130208,95.92,96.57,95.27,95.72,205908,204425,
20130211,95.79,97.09,94.97,97.03,253707,202171,
20130212,96.96,97.79,96.68,97.51,212912,164775,
20130213,97.59,98.11,96.63,97.01,216074,139713,
20130214,97.17,97.71,96.77,97.31,160354,109509,
20130215,97.34,97.47,95.21,95.86,209675,55784,
20130218,95.97,95.99,95.25,95.86,19502,55784,
20130219,95.50,96.73,95.32,96.66,84866,54552,
20130220,96.66,97.07,93.92,94.46,25178,18648,
20130221,94.72,94.92,92.63,92.84,275279,298131,
20130222,92.96,93.48,92.44,93.13,191226,297734,
20130225,93.23,94.46,92.07,93.11,206847,296257,
20130226,91.92,93.44,91.92,92.63,217351,285621,
20130227,92.72,93.37,92.18,92.76,189452,279344,
20130228,92.89,93.18,91.57,92.05,199031,274365,
20130301,91.76,91.97,90.04,90.68,232966,260851,
20130304,90.71,90.91,89.33,90.12,210665,259321,
20130305,90.23,90.99,90.02,90.82,178028,245818,
20130306,90.83,91.17,89.55,90.43,227382,244859,
20130307,90.42,91.73,90.22,91.56,207355,219779,
20130308,91.42,92.03,90.83,91.95,199744,176527,
20130311,91.83,92.15,90.89,92.06,173170,175175,
20130312,91.94,93.47,91.60,92.54,263039,160481,
20130313,92.62,93.40,91.91,92.52,231311,138880,
20130314,92.51,93.25,92.01,93.03,156870,112228,
20130315,93.15,93.84,93.00,93.45,154971,74614,
20130318,93.26,93.94,91.76,93.74,139351,65272,
20130319,93.80,94.09,92.03,92.16,70943,47845,
20130320,92.09,93.30,92.09,92.96,20482,15395,
20130321,93.40,93.53,91.84,92.45,202713,301301,
20130322,92.33,93.94,92.33,93.71,191429,297141,
20130325,93.72,95.65,93.70,94.81,259117,295203,
20130326,94.75,96.45,94.67,96.34,202825,302145,
20130327,96.18,96.84,95.58,96.58,192799,297792,
20130328,96.68,97.35,96.26,97.23,157486,296285,
20130401,97.36,97.80,95.92,97.07,176938,296042,
20130402,97.00,97.44,95.91,97.19,190855,287432,
20130403,96.93,96.96,94.18,94.45,287230,280499,
20130404,94.50,94.84,92.12,93.26,339119,263467,
20130405,93.36,93.57,91.91,92.70,241744,237751,
20130408,93.02,93.75,92.46,93.36,190452,235566,
20130409,93.49,94.48,92.86,94.20,213968,212856,
20130410,93.96,94.82,93.40,94.64,202470,187860,
20130411,94.56,94.64,93.06,93.51,201248,159036,
20130412,93.49,93.52,90.27,91.29,307244,137228,
20130415,90.95,90.98,87.20,88.71,342090,132178,
20130416,87.42,88.96,86.06,88.72,268929,117559,
20130417,88.80,89.09,86.06,86.68,277780,94854,
20130418,86.39,88.51,85.61,87.73,212565,66594,
20130419,88.37,88.79,87.56,88.01,66249,25201,
20130422,87.96,89.13,87.55,88.76,25012,333624,
20130423,89.28,89.60,87.80,89.18,275359,326264,
20130424,89.60,91.72,89.21,91.43,242261,326264,
20130425,91.58,93.87,91.11,93.64,257583,327143,
20130426,93.24,93.58,92.06,93.00,223653,317645,
20130429,92.70,94.69,92.43,94.50,197251,314682,
20130430,94.42,94.62,92.86,93.46,257584,308591,
20130501,93.08,93.26,90.11,91.03,312380,307019,
20130502,91.00,94.25,90.65,93.99,293508,294670,
20130503,93.99,96.04,93.56,95.61,271298,278327,
20130506,95.58,97.17,94.85,96.16,249260,276665,
20130507,95.79,96.26,94.92,95.62,229758,267425,
20130508,95.56,96.77,95.24,96.62,250256,244135,
20130509,96.60,96.77,95.35,96.39,243730,221596,
20130510,96.16,96.24,93.37,96.04,330812,188919,
20130513,95.76,95.81,94.47,95.17,266824,186788,
20130514,94.93,95.66,93.85,94.21,243134,160081,
20130515,94.13,94.44,92.13,94.30,323722,143906,
20130516,94.34,95.57,93.23,95.16,268488,119957,
20130517,95.15,96.45,94.79,96.02,176257,58744,
20130520,95.93,97.11,95.23,96.71,83258,55887,
20130521,96.70,96.97,95.50,96.16,21432,18562,
20130522,95.90,96.19,94.01,94.28,321269,344082,
20130523,94.18,94.46,92.21,94.25,310961,336438,
20130524,94.37,94.39,93.04,94.15,190446,317275,
20130527,93.89,94.15,93.23,94.15,16139,317275,
20130528,93.62,95.92,93.54,95.01,225392,316587,
20130529,95.05,95.22,92.83,93.13,278965,317332,
20130530,92.89,93.99,91.65,93.58,278701,309945,
20130531,93.64,93.85,91.56,91.97,248207,286704,
20130603,91.73,93.70,91.26,93.45,269589,286704,
20130604,93.35,94.41,92.38,93.31,283402,281714,
20130605,93.86,94.48,93.41,93.74,246088,264471,
20130606,93.70,95.32,93.69,94.76,246614,253953,
20130607,94.72,96.39,93.72,96.03,294668,216420,
20130610,96.09,96.25,95.19,95.77,192798,213390,
20130611,95.76,95.91,94.04,95.38,233345,213390,
20130612,94.89,96.45,94.46,95.88,223102,181247,
20130613,95.77,96.92,95.02,96.69,202302,143476,
20130614,96.64,98.25,96.42,97.85,212964,110656,
20130617,97.85,98.74,97.38,97.77,221814,110656,
20130618,97.93,98.67,97.41,98.44,132491,108363,
20130619,98.59,99.01,97.57,98.24,77523,52932,
20130620,98.02,98.03,94.89,95.40,21012,21012,
20130621,94.96,95.84,93.12,93.69,322700,292219,
20130624,93.85,95.59,92.67,95.18,299497,287615,
20130625,95.02,96.17,94.59,95.32,255243,278135,
20130626,95.17,95.70,93.68,95.50,280466,277004,
20130627,95.52,97.41,95.35,97.05,255901,279840,
20130628,96.81,97.82,96.33,96.56,230126,280356,
20130701,96.58,98.28,96.07,97.99,210139,270557,
20130702,98.06,99.87,97.78,99.60,263904,257189,
20130703,99.61,102.18,99.59,101.24,336190,258114,
20130704,101.09,101.49,100.71,101.12,26603,258114,
20130705,101.10,103.68,100.90,103.22,240636,239303,
20130708,103.95,104.12,102.13,103.14,232720,237944,
20130709,103.00,104.76,102.31,103.53,268517,218234,
20130710,104.57,106.66,104.21,106.52,384339,203037,
20130711,106.15,107.45,104.31,104.91,296465,179841,
20130712,104.58,106.33,104.36,105.95,214342,154089,
20130715,106.05,106.63,104.65,106.32,193597,151608,
20130716,106.44,107.18,105.66,106.00,227814,136355,
20130717,105.78,106.60,105.11,106.48,238166,122497,
20130718,106.56,108.43,106.15,108.04,143440,79414,
20130719,108.12,109.32,107.48,108.05,75825,28536,
20130722,108.34,108.79,106.43,106.91,25704,21773,
20130723,107.00,107.55,105.46,107.23,224049,388520,
20130724,107.36,107.52,104.79,105.39,265531,394167,
20130725,105.37,105.87,104.08,105.49,254660,386668,
20130726,105.56,105.63,103.90,104.70,187946,366734,
20130729,104.61,105.37,103.87,104.55,196891,365623,
20130730,104.52,104.54,102.67,103.08,219094,362802,
20130731,103.15,105.43,102.93,105.03,281709,356250,
20130801,105.26,108.06,105.10,107.89,254604,356127,
20130802,107.80,108.82,106.45,106.94,232536,328463,
20130805,106.84,107.69,105.70,106.56,186049,325484,
20130806,106.48,107.27,104.86,105.30,255394,320771,
20130807,105.68,105.77,104.10,104.37,271273,304762,
20130808,104.18,104.96,102.22,103.40,294039,281082,
20130809,103.87,106.24,103.62,105.97,278265,259349,
20130812,105.84,106.46,105.03,106.11,229903,243485,
20130813,106.15,107.20,105.56,106.83,245274,217158,
20130814,106.54,107.06,105.60,106.85,240521,179757,
20130815,106.98,107.87,106.60,107.33,232262,146688,
20130816,107.18,108.17,106.56,107.46,164440,68985,
20130819,107.78,107.80,106.56,107.10,67322,69480,
20130820,106.93,107.10,104.50,105.11,34430,25351,
20130821,105.18,105.35,103.50,103.85,247372,344092,
20130822,103.86,105.25,103.53,105.03,195033,331033,
20130823,105.22,106.94,104.30,106.42,246368,327981,
20130826,106.91,107.37,105.56,105.92,156991,326680,
20130827,106.14,109.32,105.88,109.01,278139,324685,
20130828,109.22,112.24,109.11,110.10,320356,328900,
20130829,109.53,110.07,107.72,108.80,231990,319696,
20130830,108.17,108.75,106.75,107.65,234394,312225,
20130902,107.07,107.65,104.21,107.65,49000,312225,
20130903,106.80,108.83,106.55,108.54,272406,312225,
20130904,108.44,108.61,106.77,107.23,209526,294736,
20130905,107.59,108.54,107.13,108.37,171099,287492,
20130906,108.52,110.70,108.12,110.53,251858,276868,
20130909,110.28,110.46,108.76,109.52,243051,273580,
20130910,108.92,108.95,106.39,107.39,295815,248572,
20130911,107.36,108.09,106.53,107.56,217659,227122,
20130912,107.77,109.16,107.30,108.60,228379,212812,
20130913,108.64,108.74,107.23,108.21,188570,178037,
20130916,107.50,108.00,106.06,106.59,261394,172960,
20130917,106.22,106.43,104.94,105.42,278094,140021,
20130918,105.53,108.49,105.32,108.07,185876,94447,
20130919,108.22,108.99,106.08,106.39,95807,76645,
20130920,106.37,106.46,104.32,104.67,33460,29351,
20130923,104.89,105.12,103.12,103.59,209635,364604,
20130924,103.44,103.64,102.30,103.13,245708,354296,
20130925,103.41,103.96,102.20,102.66,224764,341154,
20130926,102.30,103.29,102.20,103.03,171316,340830,
20130927,102.91,103.77,102.36,102.87,210518,317151,
20130930,102.46,102.76,101.05,102.33,209161,314427,
20131001,102.31,102.58,101.06,102.04,209722,307186,
20131002,101.62,104.23,101.43,104.10,287520,300070,
20131003,103.82,104.38,102.87,103.31,212620,298915,
20131004,102.92,104.19,102.90,103.84,150493,285874,
20131007,103.45,103.74,101.86,103.03,247433,284382,
20131008,103.16,104.08,102.85,103.49,174590,265745,
20131009,103.49,103.75,101.18,101.61,259737,245284,
20131010,101.46,103.57,101.16,103.01,279484,219628,
20131011,102.94,102.95,100.60,102.02,273312,171850,
20131014,101.37,102.62,101.06,102.41,158836,166947,
20131015,102.19,102.46,100.87,101.21,224010,157794,
20131016,100.88,102.97,100.75,102.29,221390,131644,
20131017,102.13,102.32,100.03,100.67,252272,108878,
20131018,100.72,101.71,100.51,100.81,103455,63283,
20131021,100.63,100.95,98.98,99.22,61563,61473,
20131022,99.06,99.77,97.50,97.80,25210,21255,
20131023,98.12,98.29,96.16,96.86,332400,365998,
20131024,97.10,97.69,95.95,97.11,232469,366540,
20131025,97.19,98.06,96.99,97.85,173291,361196,
20131028,97.88,98.82,97.37,98.68,213202,360037,
20131029,98.54,98.57,97.69,98.20,165495,357575,
20131030,97.77,97.82,96.55,96.77,246399,359829,
20131031,96.62,97.03,96.03,96.38,235270,354643,
20131101,96.32,96.65,94.36,94.61,260094,334537,
20131104,94.52,95.11,94.06,94.62,195252,332364,
20131105,94.47,94.90,93.07,93.37,205141,325052,
20131106,93.74,95.40,93.65,94.80,256417,315014,
20131107,94.91,95.31,93.80,94.20,233016,287959,
20131108,94.36,94.92,93.90,94.60,205886,250508,
20131111,94.45,95.38,94.11,95.14,176938,246767,
20131112,95.00,95.22,92.86,93.04,314922,225379,
20131113,93.07,94.54,92.93,93.88,264313,197365,
20131114,93.50,94.43,92.51,93.76,291919,162890,
20131115,93.89,94.55,93.58,93.84,177943,127448,
20131118,93.78,94.30,92.72,93.03,149578,86952,
20131119,93.00,93.46,92.43,93.34,82223,60227,
20131120,93.33,93.93,92.73,93.33,20364,18520,
20131121,93.73,95.63,93.47,95.44,211670,352364,
20131122,95.29,95.57,94.05,94.84,241680,348508,
20131125,94.15,94.50,93.08,94.09,256667,345927,
20131126,94.21,94.69,93.43,93.68,146002,348419,
20131127,93.50,93.60,91.77,92.30,214054,344857,
20131128,92.33,92.43,92.06,92.25,13087,344857,
20131129,92.29,93.90,92.12,92.72,123405,335986,
20131202,92.71,94.08,92.56,93.82,215203,334786,
20131203,93.86,96.96,93.67,96.04,294508,326186,
20131204,96.90,97.58,96.30,97.20,306864,317617,
20131205,97.33,97.99,97.01,97.38,197147,295705,
20131206,97.38,98.07,97.08,97.65,198480,251563,
20131209,97.66,97.97,97.10,97.34,187800,249065,
20131210,97.25,98.74,97.24,98.51,242951,218380,
20131211,98.65,98.75,97.20,97.44,242907,189430,
20131212,97.55,98.18,97.31,97.50,183447,153787,
20131213,97.58,97.62,96.26,96.60,212108,106142,
20131216,96.55,97.69,96.21,97.48,161864,101077,
20131217,97.30,97.90,97.00,97.22,109872,71808,
20131218,97.30,98.01,97.02,97.80,54599,47721,
20131219,97.69,99.17,97.50,98.77,17016,16242,
20131220,98.70,99.40,98.54,99.32,138610,291369,
20131223,99.20,99.31,98.64,98.91,95171,290638,
20131224,98.62,99.30,98.53,99.22,43301,284276,
20131226,99.20,99.70,99.05,99.55,56823,283663,
20131227,99.63,100.75,99.37,100.32,110745,279068,
