聅凝菌戈 - RBOB═猳(2104)(N1RB&)
ら戳,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,ゼキ秖,
20120103,2.6647,2.7590,2.6647,2.7486,38454,79453,
20120104,2.7565,2.7891,2.7283,2.7852,47895,78864,
20120105,2.7786,2.7970,2.7300,2.7365,43740,79379,
20120106,2.7365,2.7650,2.7209,2.7516,37820,76784,
20120109,2.7691,2.7740,2.7420,2.7590,40275,77046,
20120110,2.7558,2.7981,2.7533,2.7728,38152,73260,
20120111,2.7860,2.7938,2.7328,2.7633,40842,71240,
20120112,2.7702,2.8245,2.7178,2.7313,42626,69301,
20120113,2.7400,2.7679,2.7192,2.7342,47110,59923,
20120116,2.7488,2.7736,2.7396,2.7725,3390,69301,
20120117,2.7742,2.8081,2.7509,2.7713,39947,53523,
20120118,2.7790,2.8529,2.7676,2.8254,51352,46915,
20120119,2.8291,2.8398,2.7918,2.8158,34944,42593,
20120120,2.8215,2.8300,2.7627,2.7844,22861,38532,
20120123,2.7800,2.8142,2.7731,2.7779,17312,34756,
20120124,2.7831,2.8166,2.7613,2.8050,25841,30432,
20120125,2.8161,2.8597,2.7940,2.8338,26983,24749,
20120126,2.8465,2.8649,2.8324,2.8466,18083,18752,
20120127,2.8474,2.9677,2.8379,2.9268,29716,13626,
20120130,2.9209,2.9209,2.8500,2.8707,17658,5484,
20120131,2.8876,2.9069,2.8749,2.8830,7149,104023,
20120201,2.8973,2.9487,2.8826,2.8922,58383,102067,
20120202,2.8919,2.8986,2.8410,2.8689,54964,100350,
20120203,2.8814,2.9259,2.8718,2.9144,43230,100825,
20120206,2.9150,2.9438,2.8912,2.9279,33696,98044,
20120207,2.9416,2.9541,2.9172,2.9275,50825,95743,
20120208,2.9241,2.9896,2.9181,2.9752,47286,97194,
20120209,2.9857,3.0162,2.9760,3.0128,45172,92278,
20120210,3.0115,3.0150,2.9607,2.9749,49244,86925,
20120213,2.9950,3.0220,2.9880,3.0125,45199,77971,
20120214,3.0096,3.0181,2.9733,2.9825,54145,68872,
20120215,2.9901,3.0366,2.9839,3.0067,51288,64115,
20120216,3.0067,3.0514,2.9867,3.0471,41754,59778,
20120217,3.0400,3.0525,3.0021,3.0156,32942,48015,
20120220,3.0439,3.0578,3.0279,3.0511,1740,59778,
20120221,3.0450,3.0858,3.0216,3.0702,25031,41704,
20120222,3.0648,3.1043,3.0465,3.0877,33672,37380,
20120223,3.0890,3.1255,3.0700,3.1136,19519,30916,
20120224,3.1220,3.1548,3.1046,3.1528,12703,21618,
20120227,3.1440,3.1531,3.0974,3.1283,20992,13923,
20120228,3.1178,3.1196,3.0349,3.0401,19117,7008,
20120229,3.0394,3.0760,3.0240,3.0676,6205,113393,
20120301,3.2641,3.3868,3.2550,3.3517,60771,112895,
20120302,3.3155,3.3342,3.2650,3.2721,43610,107774,
20120305,3.2780,3.2936,3.2475,3.2580,39614,106925,
20120306,3.2634,3.2705,3.2138,3.2299,45041,107938,
20120307,3.2450,3.2945,3.2381,3.2874,52101,106878,
20120308,3.2881,3.3295,3.2828,3.3140,47886,100635,
20120309,3.3100,3.3407,3.2961,3.3324,42912,98447,
20120312,3.3346,3.3352,3.2969,3.3230,30074,95081,
20120313,3.3300,3.3704,3.3224,3.3546,43694,89520,
20120314,3.3630,3.3809,3.3326,3.3470,46190,84229,
20120315,3.3456,3.3498,3.2563,3.2885,48402,78313,
20120316,3.2881,3.3660,3.2839,3.3569,43435,68934,
20120319,3.3582,3.3846,3.3460,3.3678,34937,65785,
20120320,3.3600,3.3683,3.3187,3.3631,46362,56697,
20120321,3.3620,3.3738,3.3410,3.3571,29168,53939,
20120322,3.3542,3.3569,3.2953,3.3396,33197,48262,
20120323,3.3475,3.4248,3.3400,3.3852,31197,38148,
20120326,3.3852,3.4183,3.3760,3.4166,27932,28827,
20120327,3.4161,3.4189,3.3870,3.4056,24697,21148,
20120328,3.3870,3.4054,3.3439,3.3955,33938,14367,
20120329,3.4064,3.4455,3.3729,3.4006,24800,5323,
20120330,3.4050,3.4412,3.3800,3.3893,10037,114349,
20120402,3.3225,3.3919,3.2776,3.3822,71115,112419,
20120403,3.3803,3.4278,3.3659,3.3954,67184,113480,
20120404,3.4017,3.4113,3.3049,3.3336,80812,111462,
20120405,3.3320,3.3457,3.2945,3.3405,50252,106294,
20120409,3.3340,3.3340,3.2555,3.2967,48033,101954,
20120410,3.2963,3.3011,3.2350,3.2496,60622,98087,
20120411,3.2350,3.2995,3.2317,3.2955,57878,97362,
20120412,3.2935,3.3629,3.2820,3.3567,49067,92044,
20120413,3.3575,3.3774,3.3200,3.3461,53702,82607,
20120416,3.3448,3.3502,3.2615,3.2670,60923,74668,
20120417,3.2695,3.2766,3.2166,3.2340,56609,68788,
20120418,3.2274,3.2309,3.1411,3.2027,68631,62746,
20120419,3.2091,3.2275,3.1350,3.1541,50104,54766,
20120420,3.1615,3.1820,3.1387,3.1427,35512,44287,
20120423,3.1435,3.1888,3.1052,3.1873,38779,38020,
20120424,3.1838,3.1863,3.1400,3.1593,35112,27532,
20120425,3.1636,3.1746,3.1107,3.1557,32466,18832,
20120426,3.1512,3.1872,3.1468,3.1833,25172,15598,
20120427,3.1790,3.2100,3.1694,3.2062,29662,6280,
20120430,3.2057,3.2100,3.1688,3.1805,11576,106451,
20120501,3.1094,3.1234,3.0745,3.0971,56376,105482,
20120502,3.1035,3.1094,3.0600,3.0757,53310,106254,
20120503,3.0773,3.0983,3.0450,3.0500,57137,107011,
20120504,3.0500,3.0525,2.9407,2.9758,64563,103674,
20120507,2.9755,2.9872,2.9102,2.9741,40213,101300,
20120508,2.9833,3.0175,2.9352,2.9944,55553,96449,
20120509,3.0156,3.0258,2.9740,3.0241,78044,89993,
20120510,3.0188,3.0249,2.9915,3.0102,58418,87319,
20120511,2.9976,3.0131,2.9759,3.0008,43108,85151,
20120514,2.9980,3.0037,2.9432,2.9590,52829,79556,
20120515,2.9455,2.9766,2.9223,2.9441,50648,77825,
20120516,2.9400,2.9551,2.9058,2.9209,43029,74327,
20120517,2.9108,2.9300,2.8668,2.8782,49673,69199,
20120518,2.8772,2.9082,2.8580,2.8895,39923,65195,
20120521,2.8820,2.9480,2.8820,2.9401,33198,58542,
20120522,2.9432,2.9589,2.9219,2.9370,34169,52192,
20120523,2.9457,2.9465,2.8661,2.8723,44210,43771,
20120524,2.8886,2.8947,2.8550,2.8765,36725,36947,
20120525,2.8822,2.9020,2.8675,2.8929,34998,23652,
20120528,2.8986,2.9248,2.8929,2.8929,889,36947,
20120529,2.9045,2.9400,2.8903,2.9065,26335,15109,
20120530,2.9158,2.9158,2.8368,2.8582,26212,6957,
20120531,2.8465,2.8547,2.8050,2.8140,10985,104735,
20120601,2.7200,2.7214,2.6326,2.6568,62976,102643,
20120604,2.6580,2.6807,2.5971,2.6707,54783,101449,
20120605,2.6707,2.6911,2.6441,2.6847,48822,99310,
20120606,2.6772,2.7263,2.6770,2.6903,60000,94837,
20120607,2.6903,2.7257,2.6650,2.6850,57756,88882,
20120608,2.6690,2.7008,2.6208,2.6852,52520,82930,
20120611,2.6852,2.7523,2.6285,2.6566,57527,79986,
20120612,2.6326,2.6685,2.6311,2.6502,50728,74592,
20120613,2.6560,2.6922,2.6369,2.6554,61798,66864,
20120614,2.6515,2.6935,2.6351,2.6764,33412,64034,
20120615,2.6895,2.7074,2.6702,2.7017,34803,62292,
20120618,2.7199,2.7303,2.6490,2.6609,37061,56587,
20120619,2.6535,2.6680,2.6277,2.6415,49014,51262,
20120620,2.6431,2.6539,2.5844,2.5902,43225,44932,
20120621,2.5985,2.6075,2.5376,2.5501,33397,37330,
20120622,2.5507,2.6019,2.5443,2.5699,33484,30713,
20120625,2.5940,2.6524,2.5764,2.6458,34029,24978,
20120626,2.6507,2.6700,2.6200,2.6451,29743,18753,
20120627,2.6546,2.6565,2.5931,2.6204,26441,12734,
20120628,2.6222,2.6240,2.5900,2.6142,19004,6607,
20120629,2.6192,2.7425,2.6182,2.7425,6052,95906,
20120702,2.6370,2.6398,2.5700,2.6239,53521,90422,
20120703,2.6228,2.7317,2.6219,2.7229,58123,82508,
20120704,2.7270,2.7335,2.6954,2.7229,2635,90422,
20120705,2.7091,2.7950,2.7008,2.7648,55893,78131,
20120706,2.7522,2.7586,2.7115,2.7160,40285,73183,
20120709,2.7190,2.7764,2.7042,2.7594,48079,71029,
20120710,2.7569,2.7797,2.7281,2.7469,48712,66866,
20120711,2.7365,2.7814,2.7300,2.7689,50173,61831,
20120712,2.7726,2.8144,2.7414,2.8062,40267,59276,
20120713,2.8045,2.8291,2.7966,2.8161,33955,58300,
20120716,2.8125,2.8600,2.8071,2.8547,30925,56044,
20120717,2.8540,2.8898,2.8316,2.8450,48325,51157,
20120718,2.8557,2.9037,2.8439,2.8834,51113,49187,
20120719,2.8900,2.9428,2.8850,2.9389,51368,45807,
20120720,2.9310,2.9447,2.8784,2.9430,30213,39333,
20120723,2.9410,2.9440,2.8470,2.8829,33170,36788,
20120724,2.8753,2.8995,2.7931,2.8248,34071,32247,
20120725,2.8031,2.8095,2.7298,2.7929,36327,23552,
20120726,2.7959,2.8485,2.7835,2.8138,22364,17238,
20120727,2.8145,2.8913,2.8145,2.8878,22241,12524,
20120730,2.8881,2.9456,2.8881,2.9368,17877,4985,
20120731,2.9290,2.9410,2.8900,2.9101,6269,93868,
20120801,2.7721,2.8533,2.7625,2.8342,50794,93052,
20120802,2.8301,2.8934,2.8300,2.8696,60518,91023,
20120803,2.8650,2.9508,2.8590,2.9310,46488,90930,
20120806,2.9278,2.9345,2.8788,2.9222,35492,88972,
20120807,2.9237,3.0088,2.9128,2.9913,41854,87722,
20120808,2.9884,3.0225,2.9671,2.9804,51629,84215,
20120809,2.9755,3.0135,2.9634,3.0008,59825,81476,
20120810,3.0124,3.0236,2.9573,3.0039,39553,78039,
20120813,3.0200,3.0435,2.9872,2.9907,47094,70897,
20120814,2.9972,3.0120,2.9707,3.0014,38097,66864,
20120815,3.0122,3.0890,3.0006,3.0840,45937,66886,
20120816,3.0760,3.0943,3.0492,3.0832,39700,60721,
20120817,3.0615,3.0655,3.0054,3.0275,48326,55897,
20120820,3.0285,3.0484,3.0162,3.0308,32078,53064,
20120821,3.0304,3.0825,3.0300,3.0652,33220,46945,
20120822,3.0635,3.1154,3.0425,3.1042,36180,46945,
20120823,3.1130,3.1503,3.0946,3.1158,36652,36171,
20120824,3.1095,3.1399,3.0575,3.0780,22265,30460,
20120827,3.0926,3.2050,3.0926,3.1548,30244,23116,
20120828,3.1540,3.1714,3.0940,3.1261,27875,13729,
20120829,3.1315,3.1362,3.0841,3.1003,23035,10094,
20120830,3.1080,3.1159,3.0640,3.0826,14544,4698,
20120831,3.0725,3.1299,2.9728,2.9728,4856,108228,
20120903,2.9665,2.9979,2.9538,2.9728,3956,105573,
20120904,2.9823,3.0032,2.9473,2.9522,51739,105918,
20120905,2.9515,2.9671,2.9368,2.9498,43204,103136,
20120906,2.9599,3.0203,2.9579,2.9910,62255,101727,
20120907,2.9835,3.0541,2.9809,3.0196,56321,97738,
20120910,3.0296,3.0450,2.9920,3.0240,50846,93402,
20120911,3.0275,3.0488,3.0182,3.0435,35367,89721,
20120912,3.0435,3.0796,2.9876,3.0016,65504,84110,
20120913,2.9852,3.0017,2.9126,2.9622,69035,73427,
20120914,2.9622,3.0382,2.9622,3.0156,47035,70067,
20120917,3.0271,3.0279,2.8609,2.9433,52299,58842,
20120918,2.9532,2.9689,2.8909,2.8990,38262,54608,
20120919,2.9020,2.9380,2.8031,2.8286,42186,50394,
20120920,2.8350,2.9182,2.8295,2.9040,41359,43063,
20120921,2.9104,2.9545,2.9050,2.9425,43153,36900,
20120924,2.9425,2.9465,2.8994,2.9176,29020,36900,
20120925,2.9181,2.9846,2.9170,2.9671,34477,29256,
20120926,2.9785,3.0874,2.9775,3.0811,32317,21180,
20120927,3.0720,3.2086,3.0694,3.1443,22666,5265,
20120928,3.1550,3.4258,3.1307,3.3420,5798,110424,
20121001,2.9148,2.9564,2.8875,2.9201,42462,108213,
20121002,2.9191,2.9284,2.8600,2.8692,48000,105057,
20121003,2.8677,2.8677,2.7538,2.7995,66799,102487,
20121004,2.7994,2.9480,2.7970,2.9429,58475,97681,
20121005,2.9330,2.9800,2.9138,2.9525,51479,91826,
20121008,2.9500,2.9636,2.8890,2.8931,40051,85615,
20121009,2.9036,2.9825,2.8986,2.9587,47095,82400,
20121010,2.9660,2.9929,2.9445,2.9593,45462,77702,
20121011,2.9570,2.9735,2.9258,2.9556,59016,72652,
20121012,2.9440,2.9550,2.8605,2.8928,45479,64520,
20121015,2.8890,2.8988,2.8368,2.8503,48083,57280,
20121016,2.8515,2.8760,2.8294,2.8453,42675,52221,
20121017,2.8376,2.8532,2.7740,2.7817,39824,46666,
20121018,2.7800,2.7891,2.7112,2.7451,44645,42097,
20121019,2.7548,2.7861,2.6905,2.6963,25737,40129,
20121022,2.6933,2.7200,2.6425,2.6475,24373,40129,
20121023,2.6495,2.6585,2.5690,2.6050,25827,38636,
20121024,2.6155,2.6294,2.5700,2.6030,21453,35084,
20121025,2.6093,2.6909,2.6051,2.6764,26192,28463,
20121026,2.6834,2.7320,2.6637,2.6991,23160,17124,
20121029,2.7053,2.8115,2.7053,2.7568,17094,14937,
20121030,2.7360,2.7735,2.6916,2.7288,8101,12442,
20121031,2.7815,2.9375,2.7287,2.7618,4781,8127,
20121101,2.6310,2.6726,2.6255,2.6336,50052,114402,
20121102,2.6350,2.6545,2.5661,2.5736,49012,105910,
20121105,2.5797,2.6345,2.5524,2.6202,35055,105176,
20121106,2.6203,2.7150,2.6150,2.6989,47872,99637,
20121107,2.6907,2.7064,2.5767,2.5889,53623,94411,
20121108,2.5978,2.6291,2.5755,2.6073,38388,88887,
20121109,2.6052,2.7085,2.6012,2.6992,49060,79126,
20121112,2.7054,2.7468,2.6661,2.6763,50289,79489,
20121113,2.6672,2.6724,2.6276,2.6538,39762,73541,
20121114,2.6501,2.7096,2.6428,2.6790,34840,68905,
20121115,2.6860,2.7090,2.6527,2.6962,38962,63452,
20121116,2.6820,2.7222,2.6773,2.7101,30100,52652,
20121119,2.7205,2.7727,2.7145,2.7545,23643,52335,
20121120,2.7560,2.7560,2.6808,2.7125,24682,48736,
20121121,2.7351,2.7551,2.7113,2.7495,20660,42895,
20121122,2.7544,2.7594,2.7225,2.7290,967,42895,
20121123,2.7266,2.7600,2.7206,2.7439,6404,36875,
20121126,2.7439,2.7525,2.7158,2.7263,21449,36832,
20121127,2.7265,2.7485,2.7056,2.7321,27779,26999,
20121128,2.7351,2.7385,2.6832,2.7339,16284,17440,
20121129,2.7330,2.7920,2.7324,2.7870,12376,13886,
20121130,2.7774,2.8016,2.7539,2.7614,6550,5545,
20121203,2.7274,2.7627,2.7176,2.7265,28176,130196,
20121204,2.7236,2.7255,2.6775,2.6890,38685,128579,
20121205,2.6866,2.6949,2.6365,2.6378,48154,124478,
20121206,2.6425,2.6589,2.5893,2.5969,44296,116904,
20121207,2.5993,2.6248,2.5933,2.5974,42796,100444,
20121210,2.6072,2.6397,2.5937,2.5981,40982,99744,
20121211,2.6000,2.6215,2.5961,2.6105,34935,88978,
20121212,2.6200,2.6668,2.6200,2.6465,47512,81587,
20121213,2.6495,2.6495,2.5994,2.6021,52008,69239,
20121214,2.6070,2.6698,2.6043,2.6621,36422,58959,
20121217,2.6651,2.6816,2.6529,2.6546,35511,58890,
20121218,2.6605,2.7068,2.6590,2.6909,27998,52613,
20121219,2.6926,2.7485,2.6901,2.7431,23047,48706,
20121220,2.7440,2.7773,2.7278,2.7543,21632,44473,
20121221,2.7599,2.7609,2.7180,2.7347,23251,27308,
20121224,2.7407,2.7531,2.7131,2.7506,7412,27138,
20121226,2.7516,2.8243,2.7516,2.8158,9182,24629,
20121227,2.8135,2.8392,2.7959,2.8213,12380,20099,
20121228,2.8250,2.8383,2.7851,2.7999,13782,4327,
20121231,2.7943,2.8271,2.7650,2.8120,3451,3646,
20130102,2.7617,2.8136,2.7605,2.7951,32566,107072,
20130103,2.7971,2.8073,2.7821,2.7977,30553,107225,
20130104,2.7934,2.7934,2.7447,2.7643,39505,106098,
20130107,2.7647,2.7895,2.7433,2.7774,37511,102074,
20130108,2.7852,2.8087,2.7745,2.7944,41573,99073,
20130109,2.7862,2.7865,2.7528,2.7789,41493,93764,
20130110,2.7735,2.8182,2.7708,2.7933,41391,90195,
20130111,2.7841,2.7879,2.7180,2.7395,45660,82730,
20130114,2.7390,2.7603,2.7218,2.7541,40331,81712,
20130115,2.7493,2.7610,2.7023,2.7066,46264,73152,
20130116,2.7067,2.7311,2.6915,2.7214,36629,59451,
20130117,2.7251,2.7757,2.7214,2.7684,30270,54854,
20130118,2.7655,2.8049,2.7526,2.7968,24554,46934,
20130121,2.7970,2.7996,2.7806,2.7968,3347,46934,
20130122,2.7940,2.8500,2.7850,2.8299,30471,46799,
20130123,2.8355,2.8571,2.8229,2.8338,23737,42432,
20130124,2.8335,2.8762,2.8171,2.8629,19644,39099,
20130125,2.8600,2.8856,2.8527,2.8754,18677,28069,
20130128,2.8719,2.9442,2.8590,2.9348,19538,27329,
20130129,2.9250,2.9761,2.9105,2.9734,12469,20627,
20130130,2.9634,3.0500,2.9618,3.0387,14140,14223,
20130131,3.0349,3.0375,2.9891,3.0258,5123,3680,
20130201,3.0306,3.0663,3.0023,3.0536,40462,127628,
20130204,3.0524,3.0524,3.0082,3.0115,32914,127319,
20130205,3.0155,3.0528,3.0056,3.0374,37315,128019,
20130206,3.0348,3.0535,3.0071,3.0397,43925,123772,
20130207,3.0521,3.0698,2.9825,2.9999,62196,119530,
20130208,3.0165,3.0650,3.0041,3.0588,40562,105370,
20130211,3.0600,3.0600,3.0055,3.0212,41932,105302,
20130212,3.0220,3.0533,3.0214,3.0503,38551,93587,
20130213,3.0502,3.0850,3.0308,3.0354,50480,82858,
20130214,3.0475,3.1386,3.0391,3.1166,49291,71338,
20130215,3.1300,3.1639,3.1073,3.1345,45258,53783,
20130218,3.1399,3.1691,3.1345,3.1345,1900,53783,
20130219,3.1545,3.1600,3.1020,3.1212,26873,53284,
20130220,3.1210,3.1239,3.0304,3.0595,24362,42453,
20130221,3.0458,3.0597,2.9782,3.0365,22850,37760,
20130222,3.0463,3.0962,3.0450,3.0796,18915,26949,
20130225,3.0869,3.1434,3.0330,3.0611,20569,26763,
20130226,3.0305,3.0399,2.9549,2.9816,15634,19031,
20130227,2.9829,2.9996,2.8477,2.8565,11293,12949,
20130228,2.8695,2.9244,2.8270,2.9146,5187,4431,
20130301,3.1029,3.1414,3.0590,3.1286,50259,116217,
20130304,3.1271,3.1479,3.0786,3.0983,39749,115953,
20130305,3.0951,3.1525,3.0864,3.1482,36587,111075,
20130306,3.1530,3.1719,3.1021,3.1247,57200,108275,
20130307,3.1247,3.1389,3.0928,3.1233,41958,101800,
20130308,3.1275,3.2110,3.1235,3.2035,51807,90309,
20130311,3.2086,3.2672,3.1355,3.1524,59720,89984,
20130312,3.1551,3.1900,3.1026,3.1502,54933,80123,
20130313,3.1609,3.1870,3.0950,3.1423,46786,74259,
20130314,3.1395,3.1532,3.0983,3.1413,28953,62514,
20130315,3.1448,3.1783,3.1314,3.1638,28221,54223,
20130318,3.1600,3.1600,3.0997,3.1289,19767,53932,
20130319,3.1208,3.1220,3.0327,3.0451,29807,49310,
20130320,3.0455,3.1225,3.0203,3.1163,30458,42259,
20130321,3.1065,3.1278,3.0553,3.0706,23500,43442,
20130322,3.0550,3.0840,3.0355,3.0625,21591,29718,
20130325,3.0523,3.1124,3.0378,3.0626,15869,29518,
20130326,3.0590,3.1225,3.0543,3.1106,16695,23258,
20130327,3.1181,3.1307,3.0974,3.1155,16855,16895,
20130328,3.1155,3.1155,3.0649,3.1054,7784,6533,
20130401,3.1105,3.1425,3.0732,3.1015,32743,132283,
20130402,3.0947,3.1024,3.0199,3.0408,49788,129319,
20130403,3.0448,3.0495,2.9054,2.9140,68254,124867,
20130404,2.9190,2.9310,2.8679,2.8987,57891,117457,
20130405,2.8995,2.9134,2.8502,2.8636,42491,99340,
20130408,2.8800,2.9265,2.8628,2.9093,44759,99144,
20130409,2.9224,2.9491,2.9000,2.9424,54456,94765,
20130410,2.9338,2.9358,2.8568,2.8651,63272,84067,
20130411,2.8731,2.8848,2.8207,2.8310,55868,76638,
20130412,2.8458,2.8501,2.7643,2.8018,35201,71579,
20130415,2.8014,2.8047,2.7306,2.7576,35086,70737,
20130416,2.7350,2.7912,2.7036,2.7818,37067,68894,
20130417,2.7915,2.7965,2.7080,2.7290,37854,65547,
20130418,2.7251,2.7699,2.7025,2.7555,33646,59170,
20130419,2.7590,2.7850,2.7517,2.7724,20894,50589,
20130422,2.7735,2.8103,2.7489,2.7694,17488,46423,
20130423,2.7750,2.7768,2.7106,2.7190,20475,41341,
20130424,2.7254,2.7550,2.7074,2.7474,29198,41341,
20130425,2.7533,2.8132,2.7480,2.8118,19421,34269,
20130426,2.8035,2.8379,2.7876,2.8349,18515,16667,
20130429,2.8225,2.8317,2.8072,2.8275,10342,16465,
20130430,2.8233,2.8295,2.7800,2.8010,7002,8372,
20130501,2.7874,2.7998,2.6879,2.7193,50505,94607,
20130502,2.7147,2.7828,2.7061,2.7806,53762,95570,
20130503,2.7786,2.8345,2.7630,2.8254,45627,94249,
20130506,2.8220,2.8693,2.8051,2.8657,39508,93731,
20130507,2.8588,2.8652,2.8211,2.8334,38251,91314,
20130508,2.8249,2.8728,2.8118,2.8538,45361,90032,
20130509,2.8575,2.8884,2.8250,2.8851,46479,89260,
20130510,2.8752,2.8800,2.8144,2.8603,36477,86179,
20130513,2.8595,2.8595,2.8065,2.8210,37348,86129,
20130514,2.8249,2.8522,2.8140,2.8376,36329,79608,
20130515,2.8381,2.8727,2.7704,2.8670,55538,77823,
20130516,2.8680,2.9134,2.8458,2.8822,36876,76854,
20130517,2.8813,2.9276,2.8755,2.9069,34745,61705,
20130520,2.9040,2.9201,2.8892,2.9056,20532,61708,
20130521,2.9013,2.9091,2.8300,2.8458,30681,57466,
20130522,2.8335,2.8361,2.7922,2.8194,31823,49643,
20130523,2.8201,2.8375,2.7882,2.8281,21851,45330,
20130524,2.8349,2.8456,2.8000,2.8390,28072,31347,
20130527,2.8300,2.8390,2.8128,2.8390,712,31347,
20130528,2.8339,2.8800,2.8242,2.8528,23592,31290,
20130529,2.8524,2.8524,2.7896,2.8031,19121,23187,
20130530,2.7942,2.8244,2.7577,2.8125,12980,15284,
20130531,2.8239,2.8239,2.7585,2.7789,7170,6995,
20130603,2.7470,2.8230,2.7370,2.7851,40712,100543,
20130604,2.7876,2.8315,2.7734,2.8182,38845,97145,
20130605,2.8315,2.8570,2.8182,2.8230,36723,97347,
20130606,2.8244,2.8541,2.8190,2.8509,31559,99058,
20130607,2.8487,2.8859,2.8256,2.8715,43087,93181,
20130610,2.8720,2.8872,2.8433,2.8481,36695,93229,
20130611,2.8500,2.8526,2.7853,2.8231,41339,93229,
20130612,2.8036,2.8408,2.8000,2.8101,45668,85139,
20130613,2.8110,2.8681,2.7980,2.8613,40526,77151,
20130614,2.8680,2.9193,2.8553,2.8967,34280,67011,
20130617,2.8970,2.9101,2.8537,2.8561,30657,67011,
20130618,2.8631,2.8852,2.8510,2.8794,21156,66789,
20130619,2.8821,2.9030,2.8747,2.8924,21340,56529,
20130620,2.8794,2.8794,2.7755,2.7872,27703,51096,
20130621,2.7885,2.8100,2.7351,2.7617,24982,46602,
20130624,2.7571,2.7669,2.7160,2.7376,25568,46464,
20130625,2.7370,2.7627,2.7300,2.7374,19050,32588,
20130626,2.7292,2.7370,2.6870,2.7306,18127,23152,
20130627,2.7350,2.7529,2.7206,2.7426,16147,15314,
20130628,2.7380,2.7643,2.7260,2.7520,7208,6508,
20130701,2.7101,2.7578,2.7026,2.7379,30669,86542,
20130702,2.7436,2.7894,2.7413,2.7833,35121,84457,
20130703,2.7850,2.8550,2.7820,2.8382,42897,82100,
20130704,2.8360,2.8435,2.8213,2.8389,2289,82100,
20130705,2.8369,2.9016,2.8311,2.8968,31900,78324,
20130708,2.9015,2.9245,2.8682,2.8837,48155,78288,
20130709,2.8725,2.9480,2.8687,2.9260,40013,72726,
20130710,2.9472,3.0178,2.9430,3.0149,56209,68588,
20130711,2.9953,3.0448,2.9821,3.0214,50831,61945,
20130712,3.0341,3.1455,3.0341,3.1175,67933,57105,
20130715,3.1070,3.1268,3.0705,3.1029,30577,56937,
20130716,3.1148,3.1508,3.0932,3.1343,37089,54475,
20130717,3.1294,3.1410,3.0848,3.1101,41308,51966,
20130718,3.1036,3.1332,3.0782,3.1098,31391,45303,
20130719,3.1295,3.1632,3.0832,3.1234,29512,39760,
20130722,3.1345,3.1386,3.0500,3.0551,28336,39698,
20130723,3.0609,3.0826,3.0197,3.0591,18842,34350,
20130724,3.0780,3.0820,3.0342,3.0548,16510,31276,
20130725,3.0500,3.0500,2.9775,3.0170,16978,27628,
20130726,3.0255,3.0620,3.0125,3.0444,17024,18937,
20130729,3.0531,3.0613,3.0050,3.0125,14078,17075,
20130730,3.0148,3.0320,3.0065,3.0185,11092,11264,
20130731,3.0125,3.0562,2.9715,3.0442,6032,5321,
20130801,2.9963,3.0456,2.9826,3.0284,34501,116540,
20130802,3.0245,3.0335,2.9796,2.9947,30744,107988,
20130805,2.9947,3.0033,2.9353,2.9506,39514,107881,
20130806,2.9503,2.9813,2.8859,2.9151,50577,101882,
20130807,2.9181,2.9209,2.8609,2.8711,52342,98581,
20130808,2.8711,2.8885,2.8161,2.8576,46932,90817,
20130809,2.8699,2.9134,2.8585,2.9082,34922,79465,
20130812,2.9082,2.9165,2.8808,2.9041,34672,72596,
20130813,2.9046,2.9538,2.9020,2.9425,32259,65176,
20130814,2.9378,2.9906,2.9252,2.9830,40474,60327,
20130815,2.9856,3.0044,2.9625,2.9845,24818,59122,
20130816,2.9853,3.0011,2.9504,2.9675,29475,51048,
20130819,2.9751,2.9913,2.9237,2.9333,31489,50799,
20130820,2.9270,2.9581,2.8975,2.9272,25160,43488,
20130821,2.9345,2.9624,2.9180,2.9377,22025,39151,
20130822,2.9409,2.9733,2.9378,2.9648,17198,36844,
20130823,2.9720,3.0200,2.9680,3.0072,25135,27911,
20130826,3.0051,3.0081,2.9470,2.9517,17646,27775,
20130827,2.9600,3.0478,2.9495,3.0341,16918,22374,
20130828,3.0529,3.1033,3.0480,3.0945,14533,16874,
20130829,3.0789,3.1095,3.0401,3.0664,7055,10121,
20130830,3.0500,3.0567,2.9850,3.0186,5471,4066,
20130902,2.8875,2.8901,2.8250,2.8901,4141,112147,
20130903,2.8818,2.9000,2.8601,2.8646,41514,112147,
20130904,2.8605,2.8753,2.8365,2.8643,32257,108537,
20130905,2.8555,2.8693,2.8164,2.8360,36038,109933,
20130906,2.8337,2.8750,2.8289,2.8537,34499,100675,
20130909,2.8479,2.8509,2.7824,2.8024,41130,101521,
20130910,2.7860,2.8043,2.7320,2.7357,44740,90945,
20130911,2.7365,2.7535,2.7078,2.7122,44658,82950,
20130912,2.7230,2.7720,2.7122,2.7627,36025,76127,
20130913,2.7671,2.7798,2.7425,2.7696,31990,63263,
20130916,2.7525,2.7599,2.7080,2.7166,29842,63212,
20130917,2.7164,2.7221,2.6443,2.6611,32108,60253,
20130918,2.6554,2.7457,2.6448,2.7421,31423,55724,
20130919,2.7405,2.7630,2.6771,2.6972,22129,52067,
20130920,2.6970,2.7164,2.6755,2.6842,15210,46127,
20130923,2.6843,2.6901,2.6160,2.6230,23118,46108,
20130924,2.6196,2.6608,2.6066,2.6592,21221,36458,
20130925,2.6531,2.7025,2.6531,2.6729,17786,31103,
20130926,2.6611,2.7073,2.6611,2.7050,11164,23354,
